STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2017-04-23,2017-06-05,10775.0,1258.59375,8250.0,Normal
2017-04-30,2017-06-12,10775.0,1274.21875,8250.0,Normal
2017-05-07,2017-06-19,10775.0,1352.34375,8250.0,Normal
2017-05-14,2017-06-26,10775.0,1352.34375,8250.0,Normal
2017-05-21,2017-07-03,10775.0,1360.15625,8250.0,Normal
2017-05-28,2017-07-10,10500.0,1274.21875,8250.0,Normal
2017-06-04,2017-07-17,9741.666667179361,1349.6093748718263,8250.0,Normal
2017-06-11,2017-07-24,9700.0,1359.375,8250.0,Normal
2017-06-18,2017-07-31,9700.0,1337.2238004530714,8250.0,Normal
2017-06-25,2017-08-07,9700.0,1342.9281656288872,8000.0,Normal
2017-07-02,2017-08-14,9600.0,1367.9281656288872,8000.0,Normal
2017-07-09,2017-08-21,9600.0,1468.75,7750.0,Normal
2017-07-16,2017-08-28,9600.0,1550.0,7750.0,Normal
2017-07-23,2017-09-04,9366.836734069138,1643.518581334895,7550.0,Normal
2017-07-30,2017-09-11,9327.777776543211,1725.5753964546252,7550.0,Normal
2017-08-06,2017-09-18,9025.0,1822.2231735002886,7550.0,Normal
2017-08-13,2017-09-25,8942.229729113404,1821.4288011083388,7550.0,Normal
2017-08-20,2017-10-02,8538.888887654322,1720.0892854635142,7550.0,Normal
2017-08-27,2017-10-09,8250.0,1646.09375,7550.0,Normal
2017-09-03,2017-10-16,8250.0,1646.09375,7550.0,Normal
2017-09-10,2017-10-23,8100.0,1667.96875,7550.0,Normal
2017-09-17,2017-10-30,8085.714284353742,1586.5885419842646,7550.0,Normal
2017-09-24,2017-11-06,8000.0,1616.40625,7550.0,Normal
2017-10-01,2017-11-13,8000.0,1627.34375,7550.0,Normal
2017-10-08,2017-11-20,8000.0,1687.5,7550.0,Normal
2017-10-15,2017-11-27,8000.0,1666.0937500010255,7550.0,Normal
2017-10-22,2017-12-04,8100.0,1693.75,7550.0,Normal
2017-10-29,2017-12-11,8000.0,1572.8125001464844,7550.0,Normal
2017-11-05,2017-12-18,8000.0,1475.0,7550.0,Normal
2017-11-12,2017-12-25,7900.0,1518.75,7550.0,Normal
2017-11-19,2018-01-01,7900.0,1528.4646741788752,7550.0,Normal
2017-11-26,2018-01-08,7817.500001171875,1561.5625001464844,7550.0,Normal
2017-12-03,2018-01-15,7800.0,1598.5416666686665,7550.0,Normal
2017-12-10,2018-01-22,7800.0,1396.875,7550.0,Normal
2017-12-17,2018-01-29,7800.0,1393.75,7550.0,Normal
2017-12-24,2018-02-05,7150.0,1260.9375,7550.0,Normal
2017-12-31,2018-02-12,7150.0,1260.9375,7550.0,Normal
2018-01-07,2018-02-19,7150.0,1256.25,7550.0,Normal
2018-01-14,2018-02-26,7150.0,1106.25,7550.0,Normal
2018-01-21,2018-03-05,7150.0,1100.78125,7550.0,Normal
2018-01-28,2018-03-12,7150.0,1100.78125,7550.0,Normal
2018-02-04,2018-03-19,6600.0,1184.375,7550.0,Normal
2018-02-11,2018-03-26,6600.0,1098.4375,7550.0,Normal
2018-02-18,2018-04-02,6600.0,1089.0625,7550.0,Normal
2018-02-25,2018-04-09,6950.0,980.6640625002748,7550.0,Normal
2018-03-04,2018-04-16,7100.0,858.59375,7550.0,Normal
2018-03-11,2018-04-23,7250.0,807.03125,7550.0,Normal
2018-03-18,2018-04-30,7250.0,755.46875,7550.0,Normal
2018-03-25,2018-05-07,7450.0,727.34375,7550.0,Normal
2018-04-01,2018-05-14,7450.0,871.09375,7550.0,Normal
2018-04-08,2018-05-21,7450.0,965.6473215204082,7550.0,Normal
2018-04-15,2018-05-28,7450.0,1046.875,7550.0,Normal
2018-04-22,2018-06-04,7450.0,1084.765625,7550.0,Normal
2018-04-29,2018-06-11,7450.0,1148.046875,7550.0,Normal
2018-05-06,2018-06-18,7050.0,1191.796875,7550.0,Normal
2018-05-13,2018-06-25,6950.0,1200.5208334683643,7550.0,Normal
2018-05-20,2018-07-02,6950.0,1215.0585938781737,7550.0,Normal
2018-05-27,2018-07-09,6950.0,1215.0585938781737,7550.0,Normal
2018-06-03,2018-07-16,7150.0,1182.2460938781737,7550.0,Normal
2018-06-10,2018-07-23,7350.0,1192.128906414795,7550.0,Normal
2018-06-17,2018-07-30,7200.0,1233.2812501464844,7550.0,Normal
2018-06-24,2018-08-06,7150.0,1212.5,7550.0,Normal
2018-07-01,2018-08-13,7150.0,1050.0,7550.0,Normal
2018-07-08,2018-08-20,7000.0,965.625,7550.0,Normal
2018-07-15,2018-08-27,7000.0,965.625,7550.0,Normal
2018-07-22,2018-09-03,7000.0,821.0312501350002,7550.0,Normal
2018-07-29,2018-09-10,7150.0,615.625,7550.0,Normal
2018-08-05,2018-09-17,7200.0,525.0,7550.0,Normal
2018-08-12,2018-09-24,7200.0,521.875,7550.0,Normal
2018-08-19,2018-10-01,7250.0,584.375,7550.0,Normal
2018-08-26,2018-10-08,7250.0,621.875,7550.0,Normal
2018-09-02,2018-10-15,7250.0,621.875,7550.0,Normal
2018-09-09,2018-10-22,7250.0,621.875,7550.0,Normal
2018-09-16,2018-10-29,7250.0,626.3068181830579,7550.0,Normal
2018-09-23,2018-11-05,7250.0,650.3547297298941,7550.0,Normal
2018-09-30,2018-11-12,7250.0,659.375,7550.0,Normal
2018-10-07,2018-11-19,7250.0,671.875,7550.0,Normal
2018-10-14,2018-11-26,7250.0,678.125,7550.0,Normal
2018-10-21,2018-12-03,7250.0,676.388888734568,7550.0,Normal
2018-10-28,2018-12-10,7250.0,678.125,7550.0,Normal
2018-11-04,2018-12-17,7250.0,678.125,7550.0,Normal
2018-11-11,2018-12-24,7250.0,652.7777780864197,7550.0,Normal
2018-11-18,2018-12-31,7250.0,603.125,7550.0,Normal
2018-11-25,2019-01-07,7250.0,559.375,7550.0,Normal
2018-12-02,2019-01-14,7250.0,559.375,7550.0,Normal
2018-12-09,2019-01-21,7250.0,472.265625,7550.0,Normal
2018-12-16,2019-01-28,7250.0,440.625,7550.0,Normal
2018-12-23,2019-02-04,7250.0,415.625,7550.0,Normal
2018-12-30,2019-02-11,7150.0,406.640625,7550.0,Normal
2019-01-06,2019-02-18,7050.0,437.890625,7550.0,Normal
2019-01-13,2019-02-25,7050.0,433.27636714744574,7550.0,Normal
2019-01-20,2019-03-04,7050.0,432.421875,7550.0,Normal
2019-01-27,2019-03-11,7150.0,392.96875,7550.0,Normal
2019-02-03,2019-03-18,7150.0,392.96875,7550.0,Normal
2019-02-10,2019-03-25,7150.0,392.96875,7550.0,Normal
2019-02-17,2019-04-01,7150.0,402.34375,7550.0,Normal
2019-02-24,2019-04-08,7150.0,417.70833344907385,7550.0,Normal
2019-03-03,2019-04-15,7100.0,363.671875,7550.0,Normal
2019-03-10,2019-04-22,7000.0,303.515625,7550.0,Normal
2019-03-17,2019-04-29,7000.0,303.515625,7550.0,Normal
2019-03-24,2019-05-06,7000.0,303.515625,7550.0,Normal
2019-03-31,2019-05-13,7000.0,303.515625,7550.0,Normal
2019-04-07,2019-05-20,7000.0,303.515625,7550.0,Normal
2019-04-14,2019-05-27,6900.0,340.625,7550.0,Normal
2019-04-21,2019-06-03,6900.0,365.625,7550.0,Normal
2019-04-28,2019-06-10,6700.0,396.875,7550.0,Normal
2019-05-05,2019-06-17,6700.0,396.875,7550.0,Normal
2019-05-12,2019-06-24,6700.0,396.875,7710.869567344045,Anomaly
2019-05-19,2019-07-01,6700.0,446.875,7710.869567344045,Anomaly
2019-05-26,2019-07-08,6700.0,478.125,7710.869567344045,Normal
2019-06-02,2019-07-15,6700.0,478.125,7600.0,Normal
2019-06-09,2019-07-22,6700.0,478.125,7600.0,Normal
2019-06-16,2019-07-29,6700.0,465.625,7600.0,Normal
2019-06-23,2019-08-05,6850.0,384.375,7600.0,Normal
2019-06-30,2019-08-12,6950.0,316.796875,7600.0,Normal
2019-07-07,2019-08-19,7000.0,311.328125,7600.0,Normal
2019-07-14,2019-08-26,7000.0,323.046875,7600.0,Normal
2019-07-21,2019-09-02,7050.0,359.375,7600.0,Normal
2019-07-28,2019-09-09,7050.0,359.375,7600.0,Normal
2019-08-04,2019-09-16,7050.0,359.375,7600.0,Normal
2019-08-11,2019-09-23,7050.0,359.375,7600.0,Normal
2019-08-18,2019-09-30,7050.0,359.375,7600.0,Normal
2019-08-25,2019-10-07,7050.0,368.402777469136,7600.0,Normal
2019-09-01,2019-10-14,7050.0,355.902777469136,7600.0,Normal
2019-09-08,2019-10-21,7050.0,355.902777469136,7600.0,Normal
2019-09-15,2019-10-28,7050.0,309.375,7600.0,Normal
2019-09-22,2019-11-04,7000.0,304.296875,7600.0,Normal
2019-09-29,2019-11-11,7000.0,304.296875,7600.0,Normal
2019-10-06,2019-11-18,7000.0,304.296875,7600.0,Normal
2019-10-13,2019-11-25,7050.0,284.375,7600.0,Normal
2019-10-20,2019-12-02,7150.0,271.875,7600.0,Normal
2019-10-27,2019-12-09,7200.0,233.203125,7600.0,Normal
2019-11-03,2019-12-16,7200.0,233.203125,7600.0,Normal
2019-11-10,2019-12-23,7300.0,232.421875,7600.0,Normal
2019-11-17,2019-12-30,7300.0,232.421875,7600.0,Normal
2019-11-24,2020-01-06,7350.0,229.296875,7600.0,Normal
2019-12-01,2020-01-13,7350.0,229.296875,7600.0,Normal
2019-12-08,2020-01-20,7350.0,229.296875,7600.0,Normal
2019-12-15,2020-01-27,7350.0,234.375,7600.0,Normal
2019-12-22,2020-02-03,7400.0,228.515625,7600.0,Normal
2019-12-29,2020-02-10,7400.0,222.265625,7600.0,Normal
2020-01-05,2020-02-17,7450.0,221.875,7600.0,Normal
2020-01-12,2020-02-24,7450.0,209.375,7600.0,Normal
2020-01-19,2020-03-02,7450.0,209.375,7961.111113580247,Anomaly
2020-01-26,2020-03-09,7450.0,209.375,10200.0,Anomaly
2020-02-02,2020-03-16,7450.0,209.375,10200.0,Anomaly
2020-02-09,2020-03-23,7500.0,216.015625,10200.0,Anomaly
2020-02-16,2020-03-30,7500.0,216.015625,10200.0,Anomaly
2020-02-23,2020-04-06,7500.0,217.96875,10200.0,Anomaly
2020-03-01,2020-04-13,7500.0,210.15625,10200.0,Anomaly
2020-03-08,2020-04-20,7500.0,230.46875,10200.0,Anomaly
2020-03-15,2020-04-27,7500.0,227.734375,11000.0,Anomaly
2020-03-22,2020-05-04,7500.0,227.734375,11800.0,Anomaly
2020-03-29,2020-05-11,7500.0,227.734375,11800.0,Anomaly
2020-04-05,2020-05-18,7525.0,223.046875,11800.0,Anomaly
2020-04-12,2020-05-25,7525.0,218.359375,11800.0,Anomaly
2020-04-19,2020-06-01,7600.0,233.203125,12150.0,Anomaly
2020-04-26,2020-06-08,7700.0,309.375,12300.0,Anomaly
2020-05-03,2020-06-15,7750.0,328.125,12300.0,Anomaly
2020-05-10,2020-06-22,7755.434783672023,327.0210598490666,12300.0,Anomaly
2020-05-17,2020-06-29,7846.195653237241,336.3451086956522,12300.0,Anomaly
2020-05-24,2020-07-06,7846.195653237241,336.3451086956522,12300.0,Anomaly
2020-05-31,2020-07-13,7750.0,369.53125,12300.0,Anomaly
2020-06-07,2020-07-20,7700.0,362.9629630829904,12300.0,Anomaly
2020-06-14,2020-07-27,7700.0,356.25,12300.0,Anomaly
2020-06-21,2020-08-03,7700.0,350.0,12300.0,Anomaly
2020-06-28,2020-08-10,7700.0,325.0,12300.0,Anomaly
2020-07-05,2020-08-17,7700.0,320.44753079751564,12300.0,Anomaly
2020-07-12,2020-08-24,7700.0,314.19753079751564,12091.735536616352,Anomaly
2020-07-19,2020-08-31,7850.0,309.3515625,12091.735536616352,Anomaly
2020-07-26,2020-09-07,7886.419753619875,311.0146605521738,12091.735536616352,Anomaly
2020-08-02,2020-09-14,7900.0,312.5,12271.487604166385,Anomaly
2020-08-09,2020-09-21,8000.0,335.15625,12300.0,Anomaly
2020-08-16,2020-09-28,8000.0,289.89551185731636,12300.0,Anomaly
2020-08-23,2020-10-05,8000.0,291.5264424507096,12300.0,Anomaly
2020-08-30,2020-10-12,8000.0,325.6261953928759,12300.0,Anomaly
2020-09-06,2020-10-19,8000.0,335.7239995686639,12300.0,Anomaly
2020-09-13,2020-10-26,8000.0,331.5701499286289,12300.0,Anomaly
2020-09-20,2020-11-02,8000.0,336.44366192173175,12300.0,Anomaly
2020-09-27,2020-11-09,8100.0,337.5,12300.0,Anomaly
2020-10-04,2020-11-16,8200.0,337.5,12300.0,Anomaly
2020-10-11,2020-11-23,8400.0,422.65625,12300.0,Anomaly
2020-10-18,2020-11-30,8700.0,518.75,12300.0,Anomaly
2020-10-25,2020-12-07,8800.0,596.09375,12300.0,Anomaly
2020-11-01,2020-12-14,8800.0,556.25,11000.0,Anomaly
2020-11-08,2020-12-21,8750.0,554.6875,11000.0,Anomaly
2020-11-15,2020-12-28,8650.0,528.90625,11000.0,Anomaly
2020-11-22,2021-01-04,8650.0,500.78125,11000.0,Anomaly
2020-11-29,2021-01-11,8650.0,465.625,11000.0,Anomaly
2020-12-06,2021-01-18,8650.0,479.6875,11000.0,Anomaly
2020-12-13,2021-01-25,8800.0,482.03125,10889.473683696122,Anomaly
2020-12-20,2021-02-01,9000.0,524.21875,10185.8349579172,Anomaly
2020-12-27,2021-02-08,9300.0,550.0,9615.919428459236,Normal
2021-01-03,2021-02-15,9400.0,621.09375,9600.0,Normal
2021-01-10,2021-02-22,9750.0,676.5625,9600.0,Normal
2021-01-17,2021-03-01,9750.0,666.7968751736109,9600.0,Normal
2021-01-24,2021-03-08,9800.0,476.5625,9600.0,Normal
2021-01-31,2021-03-15,9800.0,498.4375,9600.0,Normal
2021-02-07,2021-03-22,9800.0,498.4375,9600.0,Normal
2021-02-14,2021-03-29,9800.0,492.96875,9600.0,Normal
2021-02-21,2021-04-05,9800.0,388.28125,9600.0,Normal
2021-02-28,2021-04-12,9900.0,350.0,9600.0,Normal
2021-03-07,2021-04-19,10100.0,375.0,9600.0,Normal
2021-03-14,2021-04-26,10500.0,667.1875,9600.0,Normal
2021-03-21,2021-05-03,10800.0,881.25,9800.0,Normal
2021-03-28,2021-05-10,10800.0,881.25,9800.0,Normal
2021-04-04,2021-05-17,10800.0,956.25,9803.831578495863,Normal
2021-04-11,2021-05-24,11350.0,912.5,9803.831578495863,Normal
2021-04-18,2021-05-31,11350.0,998.4375,9808.926533632612,Normal
2021-04-25,2021-06-07,11400.0,1115.625,9840.880173607322,Normal
2021-05-02,2021-06-14,11500.0,1157.8125,9853.393818229804,Normal
2021-05-09,2021-06-21,11500.0,1181.25,9863.61977994218,Normal
2021-05-16,2021-06-28,11500.0,1220.3125,9871.458837445323,Normal
2021-05-23,2021-07-05,10800.0,1025.0,9877.023814221671,Normal
2021-05-30,2021-07-12,10800.0,1037.5,9880.259829803614,Normal
2021-06-06,2021-07-19,10800.0,1031.25,9881.31773915305,Normal
