STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2007-03-12,2007-04-24,Normal,Normal,Normal,1.0
2007-03-19,2007-05-01,Normal,Normal,Normal,1.0
2007-03-26,2007-05-08,Normal,Normal,Normal,1.0
2007-04-02,2007-05-15,Normal,Normal,Normal,1.0
2007-04-09,2007-05-22,Normal,Normal,Normal,1.0
2007-04-16,2007-05-29,Normal,Normal,Normal,1.0
2007-04-23,2007-06-05,Normal,Normal,Normal,1.0
2007-04-30,2007-06-12,Normal,Normal,Normal,1.0
2007-05-07,2007-06-19,Normal,Normal,Normal,1.0
2007-05-14,2007-06-26,Normal,Normal,Normal,1.0
2007-05-21,2007-07-03,Normal,Normal,Normal,1.0
2007-05-28,2007-07-10,Normal,Normal,Normal,1.0
2007-06-04,2007-07-17,Normal,Normal,Normal,1.0
2007-06-11,2007-07-24,Normal,Normal,Normal,1.0
2007-06-18,2007-07-31,Normal,Normal,Normal,1.0
2007-06-25,2007-08-07,Normal,Normal,Normal,1.0
2007-07-02,2007-08-14,Normal,Normal,Normal,1.0
2007-07-09,2007-08-21,Normal,Normal,Normal,1.0
2007-07-16,2007-08-28,Normal,Normal,Normal,1.0
2007-07-23,2007-09-04,Normal,Normal,Normal,1.0
2007-07-30,2007-09-11,Normal,Normal,Normal,1.0
2007-08-06,2007-09-18,Normal,Normal,Normal,1.0
2007-08-13,2007-09-25,Normal,Normal,Normal,1.0
2007-08-20,2007-10-02,Normal,Normal,Normal,1.0
2007-08-27,2007-10-09,Normal,Normal,Normal,1.0
2007-09-03,2007-10-16,Normal,Normal,Normal,1.0
2007-09-10,2007-10-23,Normal,Normal,Normal,1.0
2007-09-17,2007-10-30,Normal,Normal,Normal,1.0
2007-09-24,2007-11-06,Normal,Normal,Normal,1.0
2007-10-01,2007-11-13,Normal,Normal,Normal,1.2727272727272727
2007-10-08,2007-11-20,Normal,Normal,Normal,1.2727272727272727
2007-10-15,2007-11-27,Normal,Normal,Normal,1.4
2007-10-22,2007-12-04,Normal,Normal,Normal,1.5555555555555556
2007-10-29,2007-12-11,Normal,Normal,Normal,2.0
2007-11-05,2007-12-18,Normal,Normal,Normal,2.0
2007-11-12,2007-12-25,Normal,Normal,Normal,2.1666666666666665
2007-11-19,2008-01-01,Normal,Normal,Normal,2.1666666666666665
2007-11-26,2008-01-08,Normal,Normal,Normal,1.6666666666666667
2007-12-03,2008-01-15,Normal,Normal,Normal,1.6666666666666667
2007-12-10,2008-01-22,Normal,Normal,Normal,1.1666666666666667
2007-12-17,2008-01-29,Normal,Normal,Normal,1.1666666666666667
2007-12-24,2008-02-05,Normal,Normal,Normal,1.1666666666666667
2007-12-31,2008-02-12,Normal,Normal,Normal,1.4
2008-01-07,2008-02-19,Normal,Normal,Normal,1.4
2008-01-14,2008-02-26,Normal,Normal,Normal,1.2
2008-01-21,2008-03-04,Normal,Normal,Normal,1.2
2008-01-28,2008-03-11,Normal,Normal,Normal,1.2
2008-02-04,2008-03-18,Normal,Normal,Normal,1.4
2008-02-11,2008-03-25,Normal,Normal,Normal,1.4
2008-02-18,2008-04-01,Normal,Normal,Normal,1.4
2008-02-25,2008-04-08,Normal,Normal,Normal,1.4
2008-03-03,2008-04-15,Normal,Normal,Normal,1.4
2008-03-10,2008-04-22,Normal,Normal,Normal,1.4
2008-03-17,2008-04-29,Normal,Normal,Normal,1.4
2008-03-24,2008-05-06,Normal,Normal,Normal,1.5
2008-03-31,2008-05-13,Normal,Normal,Normal,1.5
2008-04-07,2008-05-20,Normal,Normal,Normal,1.5
2008-04-14,2008-05-27,Normal,Normal,Normal,1.25
2008-04-21,2008-06-03,Normal,Normal,Normal,1.5
2008-04-28,2008-06-10,Normal,Normal,Normal,1.5958645938149574
2008-05-05,2008-06-17,Normal,Normal,Normal,1.4142862040872304
2008-05-12,2008-06-24,Normal,Normal,Normal,1.4142862040872304
2008-05-19,2008-07-01,Normal,Normal,Normal,1.6666666616666668
2008-05-26,2008-07-08,Normal,Normal,Normal,1.6666666616666668
2008-06-02,2008-07-15,Normal,Normal,Normal,1.3888888847222225
2008-06-09,2008-07-22,Normal,Normal,Normal,1.3888888847222225
2008-06-16,2008-07-29,Normal,Normal,Normal,1.3888888847222225
2008-06-23,2008-08-05,Normal,Normal,Normal,1.1904761869047622
2008-06-30,2008-08-12,Normal,Normal,Normal,1.1522193509543672
2008-07-07,2008-08-19,Normal,Normal,Normal,1.1600206551597438
2008-07-14,2008-08-26,Normal,Normal,Normal,1.1695826853084026
2008-07-21,2008-09-02,Normal,Normal,Normal,1.1805319540790409
2008-07-28,2008-09-09,Normal,Normal,Normal,1.0431493510465748
2008-08-04,2008-09-16,Normal,Normal,Normal,1.051625435752099
2008-08-11,2008-09-23,Normal,Normal,Normal,1.0579342005021937
2008-08-18,2008-09-30,Normal,Normal,Normal,1.0620837397448617
2008-08-25,2008-10-07,Normal,Normal,Normal,1.0641129244928216
2008-09-01,2008-10-14,Normal,Normal,Normal,1.06408303076895
2008-09-08,2008-10-21,Normal,Normal,Normal,1.0620695046090962
2008-09-15,2008-10-28,Normal,Normal,Normal,1.0581542893538238
2008-09-22,2008-11-04,Normal,Normal,Normal,1.0524189599770029
2008-09-29,2008-11-11,Normal,Normal,Normal,1.04493874933451
2008-10-06,2008-11-18,Normal,Normal,Normal,1.035777422936015
2008-10-13,2008-11-25,Normal,Normal,Normal,1.2857142857142858
2008-10-20,2008-12-02,Normal,Normal,Normal,1.5
2008-10-27,2008-12-09,Normal,Normal,Normal,1.8
2008-11-03,2008-12-16,Normal,Normal,Normal,1.8
2008-11-10,2008-12-23,Normal,Normal,Normal,1.8
2008-11-17,2008-12-30,Normal,Normal,Normal,2.25
2008-11-24,2009-01-06,Normal,Normal,Normal,2.0
2008-12-01,2009-01-13,Normal,Normal,Normal,1.75
2008-12-08,2009-01-20,Normal,Normal,Normal,10.0
2008-12-15,2009-01-27,Normal,Normal,Normal,10.0
2008-12-22,2009-02-03,Normal,Normal,Normal,10.0
2008-12-29,2009-02-10,Normal,Normal,Normal,10.0
2009-01-05,2009-02-17,Normal,Normal,Normal,10.0
2009-01-12,2009-02-24,Normal,Normal,Normal,10.0
2009-01-19,2009-03-03,Normal,Normal,Normal,1.5
2009-01-26,2009-03-10,Normal,Normal,Normal,1.5
2009-02-02,2009-03-17,Normal,Normal,Normal,1.2
2009-02-09,2009-03-24,Normal,Normal,Normal,1.6
2009-02-16,2009-03-31,Normal,Normal,Normal,1.6
2009-02-23,2009-04-07,Normal,Normal,Normal,1.8
2009-03-02,2009-04-14,Normal,Normal,Normal,1.6666666666666667
2009-03-09,2009-04-21,Normal,Normal,Normal,1.6666666666666667
2009-03-16,2009-04-28,Normal,Normal,Normal,2.0
2009-03-23,2009-05-05,Normal,Normal,Normal,1.7142857142857142
2009-03-30,2009-05-12,Normal,Normal,Normal,1.5
2009-04-06,2009-05-19,Normal,Normal,Normal,1.5
2009-04-13,2009-05-26,Normal,Normal,Normal,1.2
2009-04-20,2009-06-02,Normal,Normal,Normal,1.2011098564685971
2009-04-27,2009-06-09,Normal,Normal,Normal,1.1010341700956507
2009-05-04,2009-06-16,Normal,Normal,Normal,1.11892174411885
2009-05-11,2009-06-23,Normal,Normal,Normal,1.144722029532819
2009-05-18,2009-06-30,Normal,Normal,Normal,1.177576282465692
2009-05-25,2009-07-07,Normal,Normal,Normal,1.1152402791251346
2009-06-01,2009-07-14,Normal,Normal,Normal,1.1554266783480591
2009-06-08,2009-07-21,Normal,Normal,Normal,1.1916897977552503
2009-06-15,2009-07-28,Normal,Normal,Normal,1.2209020643442738
2009-06-22,2009-08-04,Normal,Normal,Normal,1.2428725676145531
2009-06-29,2009-08-11,Normal,Normal,Normal,1.2577963566569677
2009-07-06,2009-08-18,Normal,Normal,Normal,1.2661534751695056
2009-07-13,2009-08-25,Normal,Normal,Normal,1.2686012795995738
2009-07-20,2009-09-01,Normal,Normal,Normal,1.265878176001508
2009-07-27,2009-09-08,Normal,Normal,Normal,1.2587282753621771
2009-08-03,2009-09-15,Normal,Normal,Normal,1.24784917947401
2009-08-10,2009-09-22,Normal,Normal,Normal,1.2338604573680672
2009-08-17,2009-09-29,Normal,Normal,Normal,1.2172882444182478
2009-08-24,2009-10-06,Normal,Normal,Normal,1.1985610458697638
2009-08-31,2009-10-13,Normal,Normal,Normal,1.1780124416247986
2009-09-07,2009-10-20,Normal,Normal,Normal,1.1558873581811826
2009-09-14,2009-10-27,Normal,Normal,Normal,1.1323495336829643
2009-09-21,2009-11-03,Normal,Normal,Normal,1.1074885853200152
2009-09-28,2009-11-10,Normal,Normal,Normal,1.0813626474836129
2009-10-05,2009-11-17,Normal,Normal,Normal,1.1
2009-10-12,2009-11-24,Normal,Normal,Normal,1.4666666666666666
2009-10-19,2009-12-01,Normal,Normal,Normal,1.4666666666666666
2009-10-26,2009-12-08,Normal,Normal,Normal,1.6923076923076923
2009-11-02,2009-12-15,Normal,Normal,Normal,1.8333333333333333
2009-11-09,2009-12-22,Normal,Normal,Normal,2.2
2009-11-16,2009-12-29,Normal,Normal,Normal,2.0
2009-11-23,2010-01-05,Normal,Normal,Normal,2.25
2009-11-30,2010-01-12,Normal,Normal,Normal,2.25
2009-12-07,2010-01-19,Normal,Normal,Normal,1.852941181920416
2009-12-14,2010-01-26,Normal,Normal,Normal,1.7205882403546715
2009-12-21,2010-02-02,Normal,Normal,Normal,1.6666666666666667
2009-12-28,2010-02-09,Normal,Normal,Normal,2.0
2010-01-04,2010-02-16,Normal,Normal,Normal,2.0
2010-01-11,2010-02-23,Normal,Normal,Normal,2.142857154336736
2010-01-18,2010-03-02,Normal,Normal,Normal,2.142857154336736
2010-01-25,2010-03-09,Normal,Normal,Normal,1.9285714389030617
2010-02-01,2010-03-16,Normal,Normal,Normal,1.5000000080357152
2010-02-08,2010-03-23,Normal,Normal,Normal,1.2857142926020413
2010-02-15,2010-03-30,Normal,Normal,Normal,1.2857142926020413
2010-02-22,2010-04-06,Normal,Normal,Normal,1.2
2010-03-01,2010-04-13,Normal,Normal,Normal,1.4
2010-03-08,2010-04-20,Normal,Normal,Normal,1.4
2010-03-15,2010-04-27,Normal,Normal,Normal,1.1666666666666667
2010-03-22,2010-05-04,Normal,Normal,Normal,1.1666666666666667
2010-03-29,2010-05-11,Normal,Normal,Normal,1.1666666666666667
2010-04-05,2010-05-18,Normal,Normal,Normal,1.1666666666666667
2010-04-12,2010-05-25,Normal,Normal,Normal,1.1686024430016493
2010-04-19,2010-06-01,Normal,Normal,Normal,1.1772266215883371
2010-04-26,2010-06-08,Normal,Normal,Normal,1.0223505692791233
2010-05-03,2010-06-15,Normal,Normal,Normal,1.041547792086938
2010-05-10,2010-06-22,Normal,Normal,Normal,1.066632560373055
2010-05-17,2010-06-29,Normal,Normal,Normal,1.0975925274527696
2010-05-24,2010-07-06,Normal,Normal,Normal,1.133182565278816
2010-05-31,2010-07-13,Normal,Normal,Normal,1.1681595800982731
2010-06-07,2010-07-20,Normal,Normal,Normal,1.2014266877940163
2010-06-14,2010-07-27,Normal,Normal,Normal,1.2324635107162505
2010-06-21,2010-08-03,Normal,Normal,Normal,1.2608515251783217
2010-06-28,2010-08-10,Normal,Normal,Normal,1.2862868687001467
2010-07-05,2010-08-17,Normal,Normal,Normal,1.3085821639476467
2010-07-12,2010-08-24,Normal,Normal,Normal,1.3276585430632897
2010-07-19,2010-08-31,Normal,Normal,Normal,1.343530036553517
2010-07-26,2010-09-07,Normal,Normal,Normal,1.3562828003776486
2010-08-02,2010-09-14,Normal,Normal,Normal,1.3660513188708416
2010-08-09,2010-09-21,Normal,Normal,Normal,1.3729928275699423
2010-08-16,2010-09-28,Normal,Normal,Normal,1.3772597602344434
2010-08-23,2010-10-05,Normal,Normal,Normal,1.37896776989541
2010-08-30,2010-10-12,Normal,Normal,Normal,1.378152845045283
2010-09-06,2010-10-19,Normal,Normal,Normal,1.3747024597732511
2010-09-13,2010-10-26,Normal,Normal,Normal,1.368224273930403
2010-09-20,2010-11-02,Normal,Normal,Normal,1.357753927587238
2010-09-27,2010-11-09,Normal,Normal,Normal,1.3409910807903842
2010-10-04,2010-11-16,Normal,Normal,Normal,1.3118344762716765
2010-10-11,2010-11-23,Normal,Normal,Normal,1.2554443058891114
2010-10-18,2010-11-30,Normal,Normal,Normal,1.1941824175255529
2010-10-25,2010-12-07,Normal,Normal,Normal,1.6279226830255409
2010-11-01,2010-12-14,Normal,Normal,Normal,1.9535072196306489
2010-11-08,2010-12-21,Normal,Normal,Normal,2.441884024538311
2010-11-15,2010-12-28,Normal,Normal,Normal,2.441884024538311
2010-11-22,2011-01-04,Normal,Normal,Normal,2.7856226558488206
2010-11-29,2011-01-11,Normal,Normal,Normal,2.506099182362415
2010-12-06,2011-01-18,Normal,Normal,Normal,2.1666666666666665
2010-12-13,2011-01-25,Normal,Normal,Normal,1.6666666666666667
2010-12-20,2011-02-01,Normal,Normal,Normal,1.3333333333333333
2010-12-27,2011-02-08,Normal,Normal,Normal,1.6
2011-01-03,2011-02-15,Normal,Normal,Normal,1.4
2011-01-10,2011-02-22,Normal,Normal,Normal,1.4
2011-01-17,2011-03-01,Normal,Normal,Normal,1.4
2011-01-24,2011-03-08,Normal,Normal,Normal,1.4
2011-01-31,2011-03-15,Normal,Normal,Normal,1.4
2011-02-07,2011-03-22,Normal,Normal,Normal,1.4
2011-02-14,2011-03-29,Normal,Normal,Normal,1.4
2011-02-21,2011-04-05,Normal,Normal,Normal,1.1666666666666667
2011-02-28,2011-04-12,Normal,Normal,Normal,1.1666666666666667
2011-03-07,2011-04-19,Normal,Normal,Normal,1.1666666666666667
2011-03-14,2011-04-26,Normal,Normal,Normal,1.1666666666666667
2011-03-21,2011-05-03,Normal,Normal,Normal,1.3333333333333333
2011-03-28,2011-05-10,Normal,Normal,Normal,1.3333333333333333
2011-04-04,2011-05-17,Normal,Normal,Normal,1.3333333333333333
2011-04-11,2011-05-24,Normal,Normal,Normal,1.6666666666666667
2011-04-18,2011-05-31,Normal,Normal,Normal,1.6666666666666667
2011-04-25,2011-06-07,Normal,Normal,Normal,1.6666666666666667
2011-05-02,2011-06-14,Normal,Normal,Normal,1.4285714285714286
2011-05-09,2011-06-21,Normal,Normal,Normal,1.4313959960834952
2011-05-16,2011-06-28,Normal,Normal,Normal,1.2611204357925287
2011-05-23,2011-07-05,Normal,Normal,Normal,1.1341940330912537
2011-05-30,2011-07-12,Normal,Normal,Normal,1.0376017780267572
2011-06-06,2011-07-19,Normal,Normal,Normal,1.0593651944729694
2011-06-13,2011-07-26,Normal,Normal,Normal,1.0860492391132448
2011-06-20,2011-08-02,Normal,Normal,Normal,1.1160783453756864
2011-06-27,2011-08-09,Normal,Normal,Normal,1.1453856012573171
2011-07-04,2011-08-16,Normal,Normal,Normal,1.1733701833118162
2011-07-11,2011-08-23,Normal,Normal,Normal,1.1996427650636656
2011-07-18,2011-08-30,Normal,Normal,Normal,1.2238719313471669
2011-07-25,2011-09-06,Normal,Normal,Normal,1.2457893846036872
2011-08-01,2011-09-13,Normal,Normal,Normal,1.2651867212897925
2011-08-08,2011-09-20,Normal,Normal,Normal,1.281902171799428
2011-08-15,2011-09-27,Normal,Normal,Normal,1.295794003228343
2011-08-22,2011-10-04,Normal,Normal,Normal,1.3066922155768392
2011-08-29,2011-10-11,Normal,Normal,Normal,1.314306102940492
2011-09-05,2011-10-18,Normal,Normal,Normal,1.3180230701255686
2011-09-12,2011-10-25,Normal,Normal,Normal,1.3163854722092292
2011-09-19,2011-11-01,Normal,Normal,Normal,1.3053631160337549
2011-09-26,2011-11-08,Normal,Normal,Normal,1.2700347992967622
2011-10-03,2011-11-15,Normal,Normal,Normal,1.2131280976437344
2011-10-10,2011-11-22,Normal,Normal,Normal,1.6202738690640308
2011-10-17,2011-11-29,Normal,Normal,Normal,2.1603651587520414
2011-10-24,2011-12-06,Normal,Normal,Normal,2.4304108035960463
2011-10-31,2011-12-13,Normal,Normal,Normal,2.4304108035960463
2011-11-07,2011-12-20,Normal,Normal,Normal,3.2405477381280616
2011-11-14,2011-12-27,Normal,Normal,Normal,3.0431921356791136
2011-11-21,2012-01-03,Normal,Normal,Normal,2.0
2011-11-28,2012-01-10,Normal,Normal,Normal,11.666666666666664
2011-12-05,2012-01-17,Normal,Normal,Normal,11.666666666666664
2011-12-12,2012-01-24,Normal,Normal,Normal,11.666666666666664
2011-12-19,2012-01-31,Normal,Normal,Normal,11.666666666666664
2011-12-26,2012-02-07,Normal,Normal,Normal,11.666666666666664
2012-01-02,2012-02-14,Normal,Normal,Normal,11.666666666666664
2012-01-09,2012-02-21,Normal,Normal,Normal,1.1666666666666667
2012-01-16,2012-02-28,Normal,Normal,Normal,1.1666666666666667
2012-01-23,2012-03-06,Normal,Normal,Normal,1.1666666666666667
2012-01-30,2012-03-13,Normal,Normal,Normal,1.1428571428571428
2012-02-06,2012-03-20,Normal,Normal,Normal,1.4285714285714286
2012-02-13,2012-03-27,Normal,Normal,Normal,1.7142857142857142
2012-02-20,2012-04-03,Normal,Normal,Normal,1.7142857142857142
2012-02-27,2012-04-10,Normal,Normal,Normal,1.7142857142857142
2012-03-05,2012-04-17,Normal,Normal,Normal,1.7142857142857142
2012-03-12,2012-04-24,Normal,Normal,Normal,1.5
2012-03-19,2012-05-01,Normal,Normal,Normal,1.5
2012-03-26,2012-05-08,Normal,Normal,Normal,1.4545454545454546
2012-04-02,2012-05-15,Normal,Normal,Normal,1.5454545454545454
2012-04-09,2012-05-22,Normal,Normal,Normal,1.5454545454545454
2012-04-16,2012-05-29,Normal,Normal,Normal,1.5454545454545454
2012-04-23,2012-06-05,Normal,Normal,Normal,1.4166666666666667
2012-04-30,2012-06-12,Normal,Normal,Normal,1.3076923076923077
2012-05-07,2012-06-19,Normal,Normal,Normal,1.2746030975431857
2012-05-14,2012-06-26,Normal,Normal,Normal,1.2746030975431857
2012-05-21,2012-07-03,Normal,Normal,Normal,1.1996264447465277
2012-05-28,2012-07-10,Normal,Normal,Normal,1.1246497919498697
2012-06-04,2012-07-17,Normal,Normal,Normal,1.0863161497846356
2012-06-11,2012-07-24,Normal,Normal,Normal,1.080920297395085
2012-06-18,2012-07-31,Normal,Normal,Normal,1.0719892033736445
2012-06-25,2012-08-07,Normal,Normal,Normal,1.0625227610463484
2012-07-02,2012-08-14,Normal,Normal,Normal,1.0530673706561149
2012-07-09,2012-08-21,Normal,Normal,Normal,1.0437649014988748
2012-07-16,2012-08-28,Normal,Normal,Normal,1.0346462109855636
2012-07-23,2012-09-04,Normal,Normal,Normal,1.0257109062119318
2012-07-30,2012-09-11,Normal,Normal,Normal,1.0225727080735014
2012-08-06,2012-09-18,Normal,Normal,Normal,1.0288049609185792
2012-08-13,2012-09-25,Normal,Normal,Normal,1.0425408954648392
2012-08-20,2012-10-02,Normal,Normal,Normal,1.062014777378964
2012-08-27,2012-10-09,Normal,Normal,Normal,1.0855364308840272
2012-09-03,2012-10-16,Normal,Normal,Normal,1.1114673074537194
2012-09-10,2012-10-23,Normal,Normal,Normal,1.133476815067366
2012-09-17,2012-10-30,Normal,Normal,Normal,1.1438065940149025
2012-09-24,2012-11-06,Normal,Normal,Normal,1.1427709505693064
2012-10-01,2012-11-13,Normal,Normal,Normal,1.1311780974333898
2012-10-08,2012-11-20,Normal,Normal,Normal,1.1100107515953863
2012-10-15,2012-11-27,Normal,Normal,Normal,1.083371588290509
2012-10-22,2012-12-04,Normal,Normal,Normal,1.5
2012-10-29,2012-12-11,Normal,Normal,Normal,2.25
2012-11-05,2012-12-18,Normal,Normal,Normal,2.571428571428572
2012-11-12,2012-12-25,Normal,Normal,Normal,2.571428571428572
2012-11-19,2013-01-01,Normal,Normal,Normal,2.571428571428572
2012-11-26,2013-01-08,Normal,Normal,Normal,2.571428571428572
2012-12-03,2013-01-15,Normal,Normal,Normal,1.7142857142857142
2012-12-10,2013-01-22,Normal,Normal,Normal,1.2857142857142858
2012-12-17,2013-01-29,Normal,Normal,Normal,1.2857142857142858
2012-12-24,2013-02-05,Normal,Normal,Normal,1.2857142857142858
2012-12-31,2013-02-12,Normal,Normal,Normal,1.125
2013-01-07,2013-02-19,Normal,Normal,Normal,1.125
2013-01-14,2013-02-26,Normal,Normal,Normal,1.125
2013-01-21,2013-03-05,Normal,Normal,Normal,1.125
2013-01-28,2013-03-12,Normal,Normal,Normal,1.125
2013-02-04,2013-03-19,Normal,Normal,Normal,1.125
2013-02-11,2013-03-26,Normal,Normal,Normal,1.125
2013-02-18,2013-04-02,Normal,Normal,Normal,1.125
2013-02-25,2013-04-09,Normal,Normal,Normal,1.125
2013-03-04,2013-04-16,Normal,Normal,Normal,1.5
2013-03-11,2013-04-23,Normal,Normal,Normal,1.5
2013-03-18,2013-04-30,Normal,Normal,Normal,1.625
2013-03-25,2013-05-07,Normal,Normal,Normal,1.6565033434656098
2013-04-01,2013-05-14,Normal,Normal,Normal,1.6565033434656098
2013-04-08,2013-05-21,Normal,Normal,Normal,1.6565033434656098
2013-04-15,2013-05-28,Normal,Normal,Normal,1.4908530091190488
2013-04-22,2013-06-04,Normal,Normal,Normal,1.4908530091190488
2013-04-29,2013-06-11,Normal,Normal,Normal,1.2423775075992074
2013-05-06,2013-06-18,Normal,Normal,Normal,1.27923985632135
2013-05-13,2013-06-25,Normal,Normal,Normal,1.2953375149295687
2013-05-20,2013-07-02,Normal,Normal,Normal,1.268651483982281
2013-05-27,2013-07-09,Normal,Normal,Normal,1.2244854632925786
2013-06-03,2013-07-16,Normal,Normal,Normal,1.1713604771594288
2013-06-10,2013-07-23,Normal,Normal,Normal,1.120519198587317
2013-06-17,2013-07-30,Normal,Normal,Normal,1.077852550079455
2013-06-24,2013-08-06,Normal,Normal,Normal,1.0472269650273798
2013-07-01,2013-08-13,Normal,Normal,Normal,1.0733697612207846
2013-07-08,2013-08-20,Normal,Normal,Normal,1.1003920231657571
2013-07-15,2013-08-27,Normal,Normal,Normal,1.1287569672839075
2013-07-22,2013-09-03,Normal,Normal,Normal,1.1541638632536115
2013-07-29,2013-09-10,Normal,Normal,Normal,1.170124400152131
2013-08-05,2013-09-17,Normal,Normal,Normal,1.1790271376568022
2013-08-12,2013-09-24,Normal,Normal,Normal,1.187285813989096
2013-08-19,2013-10-01,Normal,Normal,Normal,1.1965776652751874
2013-08-26,2013-10-08,Normal,Normal,Normal,1.2066501230554003
2013-09-02,2013-10-15,Normal,Normal,Normal,1.2157157024000078
2013-09-09,2013-10-22,Normal,Normal,Normal,1.2236403022370756
2013-09-16,2013-10-29,Normal,Normal,Normal,1.230372782760616
2013-09-23,2013-11-05,Normal,Normal,Normal,1.2357924998703804
2013-09-30,2013-11-12,Normal,Normal,Normal,1.2395752381259848
2013-10-07,2013-11-19,Normal,Normal,Normal,1.2406767403771457
2013-10-14,2013-11-26,Normal,Normal,Normal,1.2339550634004741
2013-10-21,2013-12-03,Normal,Normal,Normal,1.1964962627017386
2013-10-28,2013-12-10,Normal,Normal,Normal,1.1547737760735413
2013-11-04,2013-12-17,Normal,Normal,Normal,1.176110882099497
2013-11-11,2013-12-24,Normal,Normal,Normal,1.4475210856609193
2013-11-18,2013-12-31,Normal,Normal,Normal,1.5681478427993294
2013-11-25,2014-01-07,Normal,Normal,Normal,1.8817774113591952
2013-12-02,2014-01-14,Normal,Normal,Normal,1.8
2013-12-09,2014-01-21,Normal,Normal,Normal,1.8
2013-12-16,2014-01-28,Normal,Normal,Normal,1.7
2013-12-23,2014-02-04,Normal,Normal,Normal,1.4
2013-12-30,2014-02-11,Normal,Normal,Normal,1.2
2014-01-06,2014-02-18,Normal,Normal,Normal,1.1
2014-01-13,2014-02-25,Normal,Normal,Normal,1.1
2014-01-20,2014-03-04,Normal,Normal,Normal,1.3
2014-01-27,2014-03-11,Normal,Normal,Normal,1.4
2014-02-03,2014-03-18,Normal,Normal,Normal,1.4
2014-02-10,2014-03-25,Normal,Normal,Normal,1.4
2014-02-17,2014-04-01,Normal,Normal,Normal,1.4
2014-02-24,2014-04-08,Normal,Normal,Normal,1.5
2014-03-03,2014-04-15,Normal,Normal,Normal,1.6363636363636365
2014-03-10,2014-04-22,Normal,Normal,Normal,1.4285714285714286
2014-03-17,2014-04-29,Normal,Normal,Normal,1.4285714285714286
